Image_ID,class,confidence,ymin,xmin,ymax,xmax
ID_a0srv9.jpg,cssvd,0.3675892651081085,1491.615234375,1258.894775390625,2446.82568359375,3264.0
ID_a0srv9.jpg,healthy,0.3283861577510834,329.396728515625,852.5543212890625,2279.900146484375,2576.037841796875
ID_a15jyy.jpg,anthracnose,0.6154801845550537,393.399658203125,384.130615234375,2042.818603515625,1504.853759765625
ID_a15jyy.jpg,anthracnose,0.5596307516098022,450.5625,427.198486328125,2033.174560546875,1191.6605224609375
ID_A16nzu.jpg,healthy,0.5018452405929565,21.986083984375,7.720947265625,1218.94189453125,955.3622436523438
ID_A16nzu.jpg,cssvd,0.4069327712059021,60.73974609375,42.035369873046875,1259.46826171875,952.44921875
ID_A1Euyz.jpg,anthracnose,0.5321855545043945,151.55514526367188,203.92562866210938,1182.9962158203125,959.4415283203125
ID_A1HcV0.jpeg,anthracnose,0.7090824246406555,814.4409790039062,970.287109375,3608.509521484375,2406.041259765625
ID_A1HcV0.jpeg,anthracnose,0.6325780749320984,121.46456146240234,6.33102560043335,2634.869873046875,1547.0509033203125
ID_A4ZdJC.jpeg,healthy,0.8502947092056274,606.6114501953125,179.38809204101562,3996.225830078125,2141.66259765625
ID_A5SFUW.jpeg,healthy,0.8634793758392334,65.75581359863281,0.3172301948070526,3839.874755859375,2946.588134765625
ID_A6Fogi.jpeg,anthracnose,0.6273825764656067,717.7028198242188,168.70223999023438,3453.6044921875,1787.2164306640625
ID_a76tQV.jpg,cssvd,0.5638676881790161,54.35850524902344,250.8699493408203,1022.7350463867188,790.6517944335938
ID_a76tQV.jpg,cssvd,0.2912804186344147,283.07012939453125,0.39740681648254395,1075.44384765625,276.71923828125
ID_a7m7Ky.jpg,anthracnose,0.7997469902038574,450.960205078125,357.3706359863281,1976.688232421875,1212.938232421875
ID_AaL0uh.jpeg,healthy,0.4769258201122284,68.8843765258789,0.0,3657.126708984375,2191.633544921875
ID_aaSu0i.jpg,healthy,0.7828154563903809,78.89044952392578,96.54472351074219,396.2767639160156,340.9457702636719
ID_aaSu0i.jpg,healthy,0.4761619567871094,2.3190019130706787,0.0,303.8739318847656,253.10777282714844
ID_aaSu0i.jpg,healthy,0.3651832640171051,57.138771057128906,252.66050720214844,332.5177917480469,412.53912353515625
ID_aatE8l.jpeg,healthy,0.8002771735191345,1017.0020751953125,37.59394073486328,2744.35791015625,2963.408447265625
ID_ABDCyn.jpeg,healthy,0.7837012410163879,304.2030944824219,0.0,3304.3642578125,2481.674072265625
ID_ABDCyn.jpeg,healthy,0.5758073329925537,498.3239440917969,1375.557861328125,2895.43505859375,2968.49169921875
ID_ABDCyn.jpeg,healthy,0.3063274323940277,441.4734191894531,0.0,3961.8154296875,1829.2789306640625
ID_abLPBK.jpg,healthy,0.7032103538513184,544.6265258789062,723.3864135742188,2129.6123046875,1452.898681640625
ID_abLPBK.jpg,healthy,0.5216571688652039,2036.9241943359375,714.0762939453125,3257.345703125,1525.6934814453125
ID_abLPBK.jpg,healthy,0.37700438499450684,987.6189575195312,372.7888488769531,1919.0791015625,791.4785766601562
ID_abLPBK.jpg,healthy,0.25684574246406555,1436.5465087890625,245.0568084716797,2608.6875,656.4076538085938
ID_AcCl43.jpg,cssvd,0.7416619658470154,19.494659423828125,0.0,1028.4061279296875,592.1168823242188
ID_ACg6Qf.jpeg,anthracnose,0.7808266282081604,48.040618896484375,12.827835083007812,1004.1417236328125,560.2303466796875
ID_aCgBad.jpg,cssvd,0.7756054997444153,89.23190307617188,0.0,1759.896484375,2144.962646484375
ID_AFi8A1.jpg,healthy,0.41569116711616516,466.6885986328125,620.964111328125,1577.55126953125,1257.2691650390625
